"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250712","경부선","대방","6503","7099","20250715",""
"20250712","경부선","노량진","8666","8061","20250715",""
"20250712","경부선","용산","53239","57919","20250715",""
"20250712","경부선","남영","6869","7091","20250715",""
"20250712","경부선","서울역","10914","4491","20250715",""
"20250712","경강선","성남","903","951","20250715",""
"20250712","경강선","여주","3461","3641","20250715",""
"20250712","경강선","세종대왕릉","359","412","20250715",""
"20250712","경강선","부발","2272","2188","20250715",""
"20250712","경강선","이천","3349","3382","20250715",""
"20250712","경강선","신둔도예촌","1339","1235","20250715",""
"20250712","경강선","곤지암","2104","2060","20250715",""
"20250712","경강선","초월","2804","2536","20250715",""
"20250712","경강선","경기광주","6036","5702","20250715",""
"20250712","경강선","삼동","1672","1498","20250715",""
"20250712","경강선","이매","851","696","20250715",""
"20250712","경강선","판교","4173","3959","20250715",""
"20250712","9호선2~3단계","중앙보훈병원","6920","6263","20250715",""
"20250712","9호선2~3단계","둔촌오륜","3023","3030","20250715",""
"20250712","9호선2~3단계","올림픽공원(한국체대)","11921","11930","20250715",""
"20250712","9호선2~3단계","한성백제","2558","2226","20250715",""
"20250712","9호선2~3단계","송파나루","5051","5531","20250715",""
"20250712","9호선2~3단계","석촌","8341","7042","20250715",""
"20250712","9호선2~3단계","석촌고분","5754","5392","20250715",""
"20250712","9호선2~3단계","삼전","6490","6004","20250715",""
"20250712","9호선2~3단계","종합운동장","5404","4954","20250715",""
"20250712","9호선2~3단계","봉은사","19274","20232","20250715",""
"20250712","9호선2~3단계","삼성중앙","4081","3904","20250715",""
"20250712","9호선2~3단계","선정릉","5611","6238","20250715",""
"20250712","9호선2~3단계","언주","7111","6932","20250715",""
"20250712","9호선","신논현","29167","30399","20250715",""
"20250712","9호선","사평","3222","3050","20250715",""
"20250712","9호선","고속터미널","18208","26722","20250715",""
"20250712","9호선","신반포","4156","3845","20250715",""
"20250712","9호선","구반포","2336","2131","20250715",""
"20250712","9호선","동작(현충원)","1509","1463","20250715",""
"20250712","9호선","흑석(중앙대입구)","5997","5968","20250715",""
"20250712","9호선","노들","3960","3378","20250715",""
"20250712","9호선","노량진","23246","22466","20250715",""
"20250712","9호선","샛강","3575","3369","20250715",""
"20250712","9호선","여의도","18099","16500","20250715",""
"20250712","9호선","국회의사당","6373","6196","20250715",""
"20250712","9호선","당산","15192","13581","20250715",""
"20250712","9호선","선유도","4793","4345","20250715",""
"20250712","9호선","염창","13725","12228","20250715",""
"20250712","9호선","등촌","8867","8480","20250715",""
"20250712","9호선","증미","3991","3745","20250715",""
"20250712","9호선","가양","15901","15354","20250715",""
"20250712","9호선","양천향교","6615","6157","20250715",""
"20250712","9호선","마곡나루(서울식물원)","10115","9621","20250715",""
"20250712","9호선","신방화","5048","4764","20250715",""
"20250712","9호선","공항시장","2268","2380","20250715",""
"20250712","9호선","김포공항","6631","12443","20250715",""
"20250712","9호선","개화","1623","1308","20250715",""
"20250712","8호선","남위례","5286","5243","20250715",""
"20250712","8호선","모란","4523","3808","20250715",""
"20250712","8호선","신흥","4682","4746","20250715",""
"20250712","8호선","단대오거리","8862","8208","20250715",""
"20250712","8호선","남한산성입구(성남법원.검찰청)","9125","7657","20250715",""
"20250712","8호선","산성","4673","4821","20250715",""
"20250712","8호선","복정","6420","5354","20250715",""
"20250712","8호선","장지","13595","12337","20250715",""
"20250712","8호선","문정","10830","10827","20250715",""
"20250712","8호선","가락시장","6298","6419","20250715",""
"20250712","8호선","송파","7206","6806","20250715",""
"20250712","8호선","석촌","7267","8925","20250715",""
"20250712","8호선","잠실(송파구청)","20572","23547","20250715",""
"20250712","8호선","몽촌토성(평화의문)","5566","5717","20250715",""
"20250712","8호선","강동구청","6839","6891","20250715",""
"20250712","8호선","천호(풍납토성)","15459","17993","20250715",""
"20250712","8호선","암사","12304","11459","20250715",""
"20250712","8호선","암사역사공원","4589","4047","20250715",""
"20250712","7호선","온수(성공회대입구)","5728","5656","20250715",""
"20250712","7호선","천왕","7848","7321","20250715",""
"20250712","7호선","광명사거리","17443","17455","20250715",""
"20250712","7호선","철산","16547","16654","20250715",""
"20250712","7호선","가산디지털단지","15537","13946","20250715",""
"20250712","7호선","남구로","8887","9308","20250715",""
"20250712","7호선","대림(구로구청)","8513","9089","20250715",""
"20250712","7호선","신풍","9040","8323","20250715",""
"20250712","7호선","보라매","5456","5321","20250715",""
"20250712","7호선","신대방삼거리","11439","10611","20250715",""
"20250712","7호선","장승배기","7518","6972","20250715",""
"20250712","7호선","상도","8856","7987","20250715",""
"20250712","7호선","숭실대입구(살피재)","8911","8401","20250715",""
"20250712","7호선","남성","8583","7886","20250715",""
"20250712","7호선","이수","14529","13880","20250715",""
"20250712","7호선","내방","8910","8783","20250715",""
"20250712","7호선","고속터미널","17602","13048","20250715",""
"20250712","7호선","반포","5800","5654","20250715",""
"20250712","7호선","논현","12019","13087","20250715",""
"20250712","7호선","학동","10969","11260","20250715",""
"20250712","7호선","강남구청","10661","11783","20250715",""
"20250712","7호선","청담","11818","12203","20250715",""
"20250712","7호선","자양(뚝섬한강공원)","9753","9420","20250715",""
"20250712","7호선","건대입구","12942","13178","20250715",""
"20250712","7호선","어린이대공원(세종대)","10357","9678","20250715",""
"20250712","7호선","군자(능동)","12511","9669","20250715",""
"20250712","7호선","중곡","7597","6982","20250715",""
"20250712","7호선","용마산(용마폭포공원)","4447","4259","20250715",""
"20250712","7호선","사가정","12589","12218","20250715",""
"20250712","7호선","면목","11008","10328","20250715",""
"20250712","7호선","상봉","15008","14478","20250715",""
"20250712","7호선","중화","8148","7814","20250715",""
"20250712","7호선","먹골","8441","8075","20250715",""
"20250712","7호선","태릉입구","7009","6370","20250715",""
"20250712","7호선","공릉(서울과학기술대)","9427","9112","20250715",""
"20250712","7호선","하계","13166","12119","20250715",""
"20250712","7호선","중계","10001","9215","20250715",""
"20250712","7호선","노원","17831","18555","20250715",""
"20250712","7호선","마들","10166","9261","20250715",""
"20250712","7호선","수락산","11166","10662","20250715",""
"20250712","7호선","도봉산","6515","8596","20250715",""
"20250712","7호선","장암","2120","1645","20250715",""
"20250712","6호선","신내","1","0","20250715",""
"20250712","6호선","봉화산(서울의료원)","5733","5516","20250715",""
"20250712","6호선","화랑대(서울여대입구)","7547","5969","20250715",""
"20250712","6호선","태릉입구","4781","5119","20250715",""
"20250712","6호선","석계","9488","9559","20250715",""
"20250712","6호선","돌곶이","7772","6949","20250715",""
"20250712","6호선","상월곡(한국과학기술연구원)","4430","3769","20250715",""
"20250712","6호선","월곡(동덕여대)","7737","7356","20250715",""
"20250712","6호선","고려대(종암)","6656","6420","20250715",""
"20250712","6호선","안암(고대병원앞)","10440","8599","20250715",""
"20250712","6호선","보문","6312","5578","20250715",""
"20250712","6호선","창신","2424","1957","20250715",""
"20250712","6호선","동묘앞","9456","9141","20250715",""
"20250712","6호선","신당","7756","7363","20250715",""
"20250712","6호선","청구","2689","2398","20250715",""
"20250712","6호선","약수","2828","3072","20250715",""
"20250712","6호선","버티고개","1729","1820","20250715",""
"20250712","6호선","한강진","9426","11590","20250715",""
"20250712","6호선","이태원","13518","18673","20250715",""
"20250712","6호선","녹사평(용산구청)","5123","5940","20250715",""
"20250712","6호선","삼각지(전쟁기념관)","8343","7061","20250715",""
"20250712","6호선","효창공원앞","5244","4621","20250715",""
"20250712","6호선","공덕","12260","11685","20250715",""
"20250712","6호선","대흥(서강대앞)","6616","6587","20250715",""
"20250712","6호선","광흥창(서강)","6495","5982","20250715",""
"20250712","6호선","상수","10695","13310","20250715",""
"20250712","6호선","합정","13831","13328","20250715",""
"20250712","6호선","망원","15448","16624","20250715",""
"20250712","6호선","마포구청","10480","9182","20250715",""
"20250712","6호선","월드컵경기장(성산)","5145","5224","20250715",""
"20250712","6호선","디지털미디어시티","8534","8710","20250715",""
"20250712","6호선","증산(명지대앞)","7271","6982","20250715",""
"20250712","6호선","새절(신사)","9007","8380","20250715",""
"20250712","6호선","구산","6488","5027","20250715",""
"20250712","6호선","연신내","4","0","20250715",""
"20250712","6호선","독바위","2263","2375","20250715",""
"20250712","6호선","불광","4761","4090","20250715",""
"20250712","6호선","역촌","3298","3649","20250715",""
"20250712","6호선","응암","13781","13418","20250715",""
"20250712","5호선","하남검단산","6302","5990","20250715",""
"20250712","5호선","하남시청(덕풍·신장)","6956","6471","20250715",""
"20250712","5호선","하남풍산","3321","3212","20250715",""
"20250712","5호선","미사","14793","14629","20250715",""
"20250712","5호선","강일","4408","3889","20250715",""
"20250712","5호선","마천","4911","4641","20250715",""
"20250712","5호선","거여","6995","6596","20250715",""
"20250712","5호선","개롱","4811","4907","20250715",""
"20250712","5호선","오금","2408","2335","20250715",""
"20250712","5호선","방이","6034","5926","20250715",""
"20250712","5호선","올림픽공원(한국체대)","5196","5101","20250715",""
"20250712","5호선","둔촌동","9800","9531","20250715",""
"20250712","5호선","상일동","9955","9626","20250715",""
"20250712","5호선","고덕","7341","7268","20250715",""
"20250712","5호선","명일","6173","5918","20250715",""
"20250712","5호선","굽은다리(강동구민회관앞)","8333","8002","20250715",""
"20250712","5호선","길동","7557","7368","20250715",""
"20250712","5호선","강동","13840","13013","20250715",""
"20250712","5호선","천호(풍납토성)","20045","18814","20250715",""
"20250712","5호선","광나루(장신대)","8735","8370","20250715",""
"20250712","5호선","아차산(어린이대공원후문)","11972","11594","20250715",""
"20250712","5호선","군자(능동)","9859","11127","20250715",""
"20250712","5호선","장한평","13442","12844","20250715",""
"20250712","5호선","답십리","10959","9660","20250715",""
"20250712","5호선","마장","4187","3842","20250715",""
"20250712","5호선","왕십리(성동구청)","3782","4747","20250715",""
"20250712","5호선","행당","5899","5261","20250715",""
"20250712","5호선","신금호","4460","4478","20250715",""
"20250712","5호선","청구","2339","2462","20250715",""
"20250712","5호선","동대문역사문화공원(DDP)","1806","2008","20250715",""
"20250712","5호선","을지로4가","4173","4441","20250715",""
"20250712","5호선","종로3가","16097","17008","20250715",""
"20250712","5호선","광화문(세종문화회관)","20826","22112","20250715",""
"20250712","5호선","서대문","8127","7862","20250715",""
"20250712","5호선","충정로(경기대입구)","2320","2147","20250715",""
"20250712","5호선","애오개","4232","3998","20250715",""
"20250712","5호선","공덕","8309","8522","20250715",""
"20250712","5호선","마포","9082","9098","20250715",""
"20250712","5호선","여의나루","11843","14182","20250715",""
"20250712","5호선","여의도","15678","16990","20250715",""
"20250712","5호선","신길","3823","3609","20250715",""
"20250712","5호선","영등포시장","9574","9589","20250715",""
"20250712","5호선","영등포구청","2944","2668","20250715",""
"20250712","5호선","양평","4430","4097","20250715",""
"20250712","5호선","오목교(목동운동장앞)","18063","18380","20250715",""
"20250712","5호선","목동","12044","11889","20250715",""
"20250712","5호선","신정(은행정)","9763","8187","20250715",""
"20250712","5호선","까치산","21779","20355","20250715",""
"20250712","5호선","화곡","21759","19749","20250715",""
"20250712","5호선","우장산","11418","11007","20250715",""
"20250712","5호선","발산","17691","18594","20250715",""
"20250712","5호선","마곡","9397","9579","20250715",""
"20250712","5호선","송정","5300","4889","20250715",""
"20250712","5호선","김포공항","13237","8606","20250715",""
"20250712","5호선","개화산","4482","4251","20250715",""
"20250712","5호선","방화","5444","5197","20250715",""
"20250712","4호선","남태령","1311","739","20250715",""
"20250712","4호선","사당","24373","22910","20250715",""
"20250712","4호선","총신대입구(이수)","16191","17260","20250715",""
"20250712","4호선","동작(현충원)","2128","2077","20250715",""
"20250712","4호선","이촌(국립중앙박물관)","14752","14997","20250715",""
"20250712","4호선","신용산","19237","21882","20250715",""
"20250712","4호선","삼각지(전쟁기념관)","6379","8887","20250715",""
"20250712","4호선","숙대입구(갈월)","11992","11823","20250715",""
"20250712","4호선","서울역","7811","21407","20250715",""
"20250712","4호선","회현(남대문시장)","23680","24494","20250715",""
"20250712","4호선","명동","34920","38542","20250715",""
"20250712","4호선","충무로","18506","19462","20250715",""
"20250712","4호선","동대문역사문화공원(DDP)","18926","15730","20250715",""
"20250712","4호선","동대문","16446","17287","20250715",""
"20250712","4호선","혜화","33199","34767","20250715",""
"20250712","4호선","한성대입구(삼선교)","11627","11025","20250715",""
"20250712","4호선","성신여대입구(돈암)","19229","19275","20250715",""
"20250712","4호선","길음","16084","14923","20250715",""
"20250712","4호선","미아사거리","22619","21675","20250715",""
"20250712","4호선","미아(서울사이버대학)","12498","11347","20250715",""
"20250712","2호선","아현","8724","7910","20250715",""
"20250712","일산선","지축","3","0","20250715",""
"20250712","8호선","수진","4555","4140","20250715",""
"20250712","3호선","잠원","4724","4479","20250715",""
"20250712","3호선","고속터미널","63591","61694","20250715",""
"20250712","3호선","교대(법원.검찰청)","10071","5208","20250715",""
"20250712","3호선","남부터미널(예술의전당)","24232","23546","20250715",""
"20250712","3호선","양재(서초구청)","21109","22551","20250715",""
"20250712","3호선","매봉","7142","7121","20250715",""
"20250712","3호선","도곡","4005","3828","20250715",""
"20250712","3호선","대치","12210","10402","20250715",""
"20250712","3호선","학여울","3043","3196","20250715",""
"20250712","3호선","대청","7058","6630","20250715",""
"20250712","3호선","일원","6067","5812","20250715",""
"20250712","3호선","수서","15532","15063","20250715",""
"20250712","3호선","가락시장","6926","6614","20250715",""
"20250712","3호선","경찰병원","4555","4429","20250715",""
"20250712","3호선","오금","4214","3878","20250715",""
"20250712","4호선","불암산","8213","7572","20250715",""
"20250712","4호선","상계","15582","14223","20250715",""
"20250712","4호선","노원","18892","20742","20250715",""
"20250712","4호선","창동","23018","23771","20250715",""
"20250712","4호선","쌍문","23083","20679","20250715",""
"20250712","4호선","수유(강북구청)","28951","28479","20250715",""
"20250712","1호선","서울역","63428","59776","20250715",""
"20250712","1호선","시청","15483","15976","20250715",""
"20250712","1호선","종각","23478","23225","20250715",""
"20250712","1호선","종로3가","24007","22979","20250715",""
"20250712","1호선","종로5가","21468","21029","20250715",""
"20250712","1호선","동대문","11718","11785","20250715",""
"20250712","1호선","신설동","10924","10162","20250715",""
"20250712","1호선","제기동","15204","15499","20250715",""
"20250712","1호선","청량리(서울시립대입구)","21454","21990","20250715",""
"20250712","1호선","동묘앞","12199","12261","20250715",""
"20250712","2호선","시청","13267","11106","20250715",""
"20250712","2호선","을지로입구","36147","37436","20250715",""
"20250712","2호선","을지로3가","16147","16372","20250715",""
"20250712","2호선","을지로4가","10516","10640","20250715",""
"20250712","2호선","동대문역사문화공원(DDP)","15899","18450","20250715",""
"20250712","2호선","신당","13106","14103","20250715",""
"20250712","2호선","상왕십리","10933","10369","20250715",""
"20250712","2호선","왕십리(성동구청)","14027","13782","20250715",""
"20250712","2호선","한양대","5114","5330","20250715",""
"20250712","2호선","뚝섬","18179","18239","20250715",""
"20250712","2호선","성수","45527","49596","20250715",""
"20250712","2호선","건대입구","36260","39350","20250715",""
"20250712","2호선","구의(광진구청)","21819","21238","20250715",""
"20250712","2호선","강변(동서울터미널)","27572","26241","20250715",""
"20250712","2호선","잠실나루","8574","8315","20250715",""
"20250712","2호선","잠실(송파구청)","80871","78669","20250715",""
"20250712","2호선","잠실새내","20377","20458","20250715",""
"20250712","2호선","종합운동장","9822","11101","20250715",""
"20250712","2호선","삼성(무역센터)","40653","39884","20250715",""
"20250712","2호선","선릉","30444","26712","20250715",""
"20250712","2호선","역삼","19387","21461","20250715",""
"20250712","2호선","강남","64694","63472","20250715",""
"20250712","2호선","교대(법원.검찰청)","16616","21618","20250715",""
"20250712","2호선","서초","13125","11675","20250715",""
"20250712","2호선","방배","10110","10195","20250715",""
"20250712","2호선","사당","39345","43378","20250715",""
"20250712","2호선","낙성대(강감찬)","23057","20776","20250715",""
"20250712","2호선","서울대입구(관악구청)","38831","36951","20250715",""
"20250712","2호선","봉천","20119","18294","20250715",""
"20250712","2호선","신림","48885","46458","20250715",""
"20250712","2호선","신대방","20626","19169","20250715",""
"20250712","2호선","구로디지털단지","38491","37346","20250715",""
"20250712","2호선","대림(구로구청)","19664","20443","20250715",""
"20250712","2호선","신도림","46149","45112","20250715",""
"20250712","2호선","문래","14941","16399","20250715",""
"20250712","2호선","영등포구청","14660","15365","20250715",""
"20250712","2호선","당산","13568","14627","20250715",""
"20250712","2호선","합정","33220","38489","20250715",""
"20250712","2호선","홍대입구","93032","104975","20250715",""
"20250712","2호선","신촌","35636","36331","20250715",""
"20250712","2호선","이대","13255","13754","20250715",""
"20250712","2호선","충정로(경기대입구)","6639","6993","20250715",""
"20250712","2호선","용답","2400","2122","20250715",""
"20250712","2호선","신답","1052","1099","20250715",""
"20250712","2호선","신설동","3799","3583","20250715",""
"20250712","2호선","도림천","876","872","20250715",""
"20250712","2호선","양천구청","4726","4536","20250715",""
"20250712","2호선","신정네거리","7599","7563","20250715",""
"20250712","2호선","용두(동대문구청)","2066","2000","20250715",""
"20250712","3호선","지축","5596","5549","20250715",""
"20250712","3호선","구파발","18537","19043","20250715",""
"20250712","3호선","연신내","31670","29361","20250715",""
"20250712","3호선","불광","13992","15479","20250715",""
"20250712","3호선","녹번","11110","9627","20250715",""
"20250712","3호선","홍제","14463","12421","20250715",""
"20250712","3호선","무악재","3083","3012","20250715",""
"20250712","3호선","독립문","6352","6319","20250715",""
"20250712","3호선","경복궁(정부서울청사)","22157","21628","20250715",""
"20250712","3호선","안국","24829","26372","20250715",""
"20250712","3호선","종로3가","9071","11319","20250715",""
"20250712","3호선","을지로3가","7886","8193","20250715",""
"20250712","3호선","충무로","3","0","20250715",""
"20250712","3호선","동대입구","9376","10578","20250715",""
"20250712","3호선","약수","10027","9600","20250715",""
"20250712","3호선","금호","6280","5966","20250715",""
"20250712","3호선","옥수","7357","7470","20250715",""
"20250712","3호선","압구정","26153","27490","20250715",""
"20250712","3호선","신사","22270","23444","20250715",""
"20250712","안산선","산본","13991","14959","20250715",""
"20250712","신림선","관악산(서울대)","3622","3601","20250715",""
"20250712","신림선","서울대벤처타운","8648","7273","20250715",""
"20250712","신림선","서원","3070","2559","20250715",""
"20250712","신림선","신림","2235","2316","20250715",""
"20250712","신림선","당곡","4052","3713","20250715",""
"20250712","신림선","보라매병원","4209","4232","20250715",""
"20250712","신림선","보라매공원","1896","2007","20250715",""
"20250712","신림선","보라매","3418","3060","20250715",""
"20250712","신림선","서울지방병무청","2322","2557","20250715",""
"20250712","신림선","대방","2775","1928","20250715",""
"20250712","9호선","신목동","2891","2405","20250715",""
"20250713","과천선","범계","17140","16848","20250716",""
"20250713","분당선","선릉","3421","5107","20250716",""
"20250713","분당선","한티","10887","10260","20250716",""
"20250713","분당선","도곡","2952","2904","20250716",""
"20250713","분당선","구룡","1814","1881","20250716",""
"20250713","분당선","개포동","2555","2540","20250716",""
"20250713","분당선","대모산입구","2828","2732","20250716",""
"20250713","분당선","수서","10707","10759","20250716",""
"20250713","분당선","수원","6262","5720","20250716",""
"20250713","분당선","서울숲","7917","7361","20250716",""
"20250713","분당선","압구정로데오","10068","10867","20250716",""
"20250713","분당선","강남구청","3073","3736","20250716",""
"20250713","분당선","선정릉","2186","2183","20250716",""
"20250713","분당선","가천대","4559","4919","20250716",""
"20250713","분당선","태평","8212","7698","20250716",""
"20250713","분당선","모란","11349","11840","20250716",""
"20250713","분당선","야탑","13472","13986","20250716",""
"20250713","분당선","서현","15031","14861","20250716",""
"20250713","분당선","수내","6436","6366","20250716",""
"20250713","분당선","정자","7904","8186","20250716",""
"20250713","분당선","미금","7977","8402","20250716",""
"20250713","분당선","오리","5424","4938","20250716",""
"20250713","분당선","이매","3978","4001","20250716",""
"20250713","분당선","보정","1219","1141","20250716",""
"20250713","분당선","죽전","7478","8657","20250716",""
"20250713","분당선","구성","3976","4082","20250716",""
"20250713","분당선","신갈","2126","2274","20250716",""
"20250713","수인선","호구포","2043","2086","20250716",""
"20250713","수인선","남동인더스파크","644","651","20250716",""
"20250713","수인선","원인재","2880","3014","20250716",""
"20250713","수인선","연수","3437","3348","20250716",""
"20250713","수인선","송도","1516","1484","20250716",""
"20250713","수인선","인하대","3598","3434","20250716",""
"20250713","수인선","숭의","2609","2448","20250716",""
"20250713","수인선","신포","1251","1197","20250716",""
"20250713","수인선","인천","1191","1625","20250716",""
"20250713","신림선","샛강","894","1079","20250716",""
"20250713","신림선","대방","1751","1531","20250716",""
"20250713","신림선","서울지방병무청","1880","2126","20250716",""
"20250713","신림선","보라매","2465","2325","20250716",""
"20250713","신림선","보라매공원","1343","1464","20250716",""
"20250713","신림선","보라매병원","2810","2940","20250716",""
"20250713","신림선","당곡","2779","2786","20250716",""
"20250713","신림선","신림","1657","1884","20250716",""
"20250713","신림선","서원","2203","2102","20250716",""
"20250713","신림선","서울대벤처타운","6441","6015","20250716",""
"20250713","신림선","관악산(서울대)","3285","3462","20250716",""
"20250713","안산선","산본","9525","9946","20250716",""
"20250713","안산선","대야미","3013","2791","20250716",""
"20250713","안산선","반월","2506","2578","20250716",""
"20250713","안산선","상록수","9100","9050","20250716",""
"20250713","안산선","한대앞","5646","5733","20250716",""
"20250713","안산선","중앙","12582","12605","20250716",""
"20250713","안산선","고잔","4974","5003","20250716",""
"20250713","안산선","초지","2695","2730","20250716",""
"20250713","안산선","안산","11254","9908","20250716",""
"20250713","안산선","신길온천","1493","1351","20250716",""
"20250713","안산선","정왕","6783","6715","20250716",""
"20250713","안산선","오이도","5645","4614","20250716",""
"20250713","안산선","수리산","2252","2034","20250716",""
"20250713","우이신설선","북한산우이","3368","3491","20250716",""
"20250713","우이신설선","솔밭공원","1701","1630","20250716",""
"20250713","우이신설선","4.19민주묘지","2351","2028","20250716",""
"20250713","우이신설선","가오리","2667","2483","20250716",""
"20250713","우이신설선","화계","2391","2176","20250716",""
"20250713","우이신설선","삼양","1504","1567","20250716",""
"20250713","일산선","마두","3537","3636","20250716",""
"20250713","일산선","정발산","5535","5424","20250716",""
"20250713","일산선","주엽","4805","4774","20250716",""
"20250713","일산선","대화","5854","5289","20250716",""
"20250713","장항선","봉명","631","708","20250716",""
"20250713","장항선","쌍용(나사렛대)","1421","1390","20250716",""
"20250713","장항선","아산","3628","2598","20250716",""
"20250713","장항선","탕정","1212","1279","20250716",""
"20250713","중앙선","지평","68","46","20250716",""
"20250713","5호선","개롱","3358","3595","20250716",""
"20250713","5호선","강동","9618","9843","20250716",""
"20250713","5호선","천호(풍납토성)","14311","13194","20250716",""
"20250713","3호선","녹번","7607","6977","20250716",""
"20250713","5호선","거여","4829","4827","20250716",""
"20250713","5호선","마천","3740","3675","20250716",""
"20250713","5호선","강일","3225","2915","20250716",""
"20250713","5호선","미사","10278","10574","20250716",""
"20250713","5호선","하남풍산","2969","2942","20250716",""
"20250713","5호선","하남시청(덕풍·신장)","4960","4629","20250716",""
"20250713","5호선","하남검단산","4903","4931","20250716",""
"20250713","6호선","응암","9913","9901","20250716",""
"20250713","6호선","역촌","2318","2661","20250716",""
"20250713","6호선","불광","3492","3043","20250716",""
"20250713","6호선","독바위","1641","1888","20250716",""
"20250713","6호선","연신내","1","0","20250716",""
"20250713","6호선","구산","4543","3660","20250716",""
"20250713","6호선","새절(신사)","6659","6565","20250716",""
"20250713","6호선","증산(명지대앞)","5316","5420","20250716",""
"20250713","6호선","디지털미디어시티","6194","6390","20250716",""
"20250713","6호선","월드컵경기장(성산)","3262","3359","20250716",""
"20250713","6호선","마포구청","7582","7010","20250716",""
"20250713","6호선","망원","11256","11864","20250716",""
"20250713","6호선","합정","10153","9630","20250716",""
"20250713","6호선","상수","8240","8760","20250716",""
"20250713","6호선","광흥창(서강)","4742","4665","20250716",""
"20250713","6호선","대흥(서강대앞)","4632","4862","20250716",""
"20250713","6호선","공덕","8042","7759","20250716",""
"20250713","6호선","효창공원앞","3839","3272","20250716",""
"20250713","6호선","삼각지(전쟁기념관)","5273","4515","20250716",""
"20250713","6호선","녹사평(용산구청)","3690","3736","20250716",""
"20250713","6호선","이태원","11197","9286","20250716",""
"20250713","6호선","한강진","8207","9186","20250716",""
"20250713","6호선","버티고개","1286","1317","20250716",""
"20250713","6호선","약수","2008","2069","20250716",""
"20250713","6호선","청구","1976","1727","20250716",""
"20250713","6호선","신당","4891","5506","20250716",""
"20250713","6호선","동묘앞","7275","7061","20250716",""
"20250713","6호선","창신","1804","1618","20250716",""
"20250713","7호선","반포","3979","3894","20250716",""
"20250713","7호선","고속터미널","14875","9689","20250716",""
"20250713","7호선","내방","5782","5826","20250716",""
"20250713","7호선","이수","9522","9248","20250716",""
"20250713","7호선","남성","5959","5962","20250716",""
"20250713","7호선","숭실대입구(살피재)","6247","6703","20250716",""
"20250713","7호선","상도","6283","6162","20250716",""
"20250713","7호선","장승배기","4849","4872","20250716",""
"20250713","7호선","신대방삼거리","8384","8141","20250716",""
"20250713","7호선","보라매","3811","3871","20250716",""
"20250713","7호선","신풍","6710","6294","20250716",""
"20250713","7호선","대림(구로구청)","8612","8407","20250716",""
"20250713","7호선","남구로","7068","7029","20250716",""
"20250713","일산선","백석","6136","6212","20250716",""
"20250713","일산선","대곡","6004","5441","20250716",""
"20250713","일산선","화정","10923","11220","20250716",""
"20250713","일산선","원당","6599","6505","20250716",""
"20250713","일산선","삼송","11521","11373","20250716",""
"20250713","일산선","지축","1","0","20250716",""
"20250713","일산선","원흥","6068","5925","20250716",""
"20250713","우이신설선","신설동","1470","1452","20250716",""
"20250713","우이신설선","보문","1248","1344","20250716",""
"20250713","우이신설선","성신여대입구(돈암)","2516","2827","20250716",""
"20250713","우이신설선","정릉","3117","2595","20250716",""
"20250713","우이신설선","북한산보국문","4059","3536","20250716",""
"20250713","우이신설선","솔샘","3158","2919","20250716",""
"20250713","우이신설선","삼양사거리","1684","1624","20250716",""
"20250713","7호선","가산디지털단지","10640","10047","20250716",""
"20250713","7호선","철산","11184","11238","20250716",""
"20250713","7호선","광명사거리","12774","12933","20250716",""
"20250713","7호선","천왕","5746","5585","20250716",""
"20250713","7호선","온수(성공회대입구)","4393","4399","20250716",""
"20250713","8호선","암사역사공원","3271","3126","20250716",""
"20250713","8호선","암사","8779","8365","20250716",""
"20250713","8호선","천호(풍납토성)","10827","12208","20250716",""
"20250713","8호선","강동구청","5218","5230","20250716",""
"20250713","8호선","몽촌토성(평화의문)","4244","4226","20250716",""
"20250713","8호선","잠실(송파구청)","15325","16854","20250716",""
"20250713","8호선","석촌","5138","6153","20250716",""
"20250713","8호선","송파","5165","5223","20250716",""
"20250713","8호선","가락시장","3435","4225","20250716",""
"20250713","8호선","문정","6360","6593","20250716",""
"20250713","8호선","장지","9501","9091","20250716",""
"20250713","8호선","복정","5489","5061","20250716",""
"20250713","8호선","산성","3178","3410","20250716",""
"20250713","8호선","남한산성입구(성남법원.검찰청)","6528","6003","20250716",""
"20250713","8호선","단대오거리","5941","5979","20250716",""
"20250713","8호선","신흥","3299","3504","20250716",""
"20250713","8호선","수진","3655","3346","20250716",""
"20250713","8호선","모란","3046","2488","20250716",""
"20250713","8호선","남위례","3473","3480","20250716",""
"20250713","9호선","개화","1112","1053","20250716",""
"20250713","9호선","김포공항","5662","10663","20250716",""
"20250713","9호선","공항시장","1834","2013","20250716",""
"20250713","9호선","신방화","3920","3844","20250716",""
"20250713","9호선","마곡나루(서울식물원)","7284","7235","20250716",""
"20250713","9호선","양천향교","4268","4673","20250716",""
"20250713","9호선","가양","12001","11611","20250716",""
"20250713","9호선","증미","2941","2914","20250716",""
"20250713","9호선","등촌","5978","6133","20250716",""
"20250713","9호선","염창","9684","9360","20250716",""
"20250713","9호선","신목동","2174","2057","20250716",""
"20250713","9호선","선유도","3054","3094","20250716",""
"20250713","9호선","당산","9751","9657","20250716",""
"20250713","9호선","국회의사당","6598","6264","20250716",""
"20250713","9호선","여의도","12108","10923","20250716",""
"20250713","9호선","샛강","2091","1937","20250716",""
"20250713","9호선","노량진","15711","16779","20250716",""
"20250713","9호선","노들","3198","2795","20250716",""
